DBN,School Name,Total Student Response Rate,"1a. This school offers a wide enough variety of programs, classes and activities to keep me interested in school.",,"1b. The programs, classes, and activities at this school encourage students to develop talent outside academics.",,1c. This school is kept clean.,,1d. Most students at this school treat each other with respect.,,"1e. At this school, students with disabilities are included in all school activities (lunch, class trips, etc.).",,1f. My teachers use examples of students’ different cultures/backgrounds/families in their lessons to make learning more meaningful for me.,,"1g. I see people of many races, ethnicities, cultures, and backgrounds represented in the curriculum.",,"1h. In general, my teachers treat students from different cultures or backgrounds equally.",,1i. I feel that my teachers respect my culture/background.,,"1j. In general, my teachers make their lessons relevant to my everyday life experiences.",,"1k. In general, my teachers present positive images of people from a variety of races, ethnicities, cultures, and backgrounds.",,2a. I learn a lot from feedback on my work.,,2b. It's clear what I need to do to get a good grade.,,2c. The work we do in class is good preparation for our class tests.,,2d. The homework assignments help me learn the course material.,,2e. I know what my teacher wants me to learn in class.,,3a. My teachers help me catch up if I am behind.,,3b. My teachers notice if I have trouble learning something.,,3c. My teachers give me specific suggestions about how I can improve my work in class.,,3d. My teachers explain things a different way if I don't understand something in class.,,3e. My teachers support me when I am upset.,,4a. I’m learning a lot in my classes at this school to prepare me for the next level or grade.,,4b. There is at least one adult in the school that I can confide in.,,4c. My teachers will always listen to students' ideas.,,4d. My teachers always do what they say they will do.,,4e. My teachers treat me with respect.,,"4f. When my teachers tell me not to do something, I know they have a good reason.",,4g. My classes at this school really make me think critically.,,4h. Discipline is applied fairly in my school.,,4i. School Safety Agents promote a safe and respectful environment at this school.,,5a. In how many of your classes are you challenged?,,5b. In how many of your classes do your teachers ask difficult questions on tests?,,5c. In how many of your classes do your teachers ask difficult questions in class?,,5d. In how many of your classes do you work in small groups?,,"5e. In how many of your classes do your teachers want students to become better thinkers, not just memorize things?",,6a. In how many of your classes at this school do YOU feel most students listen carefully when the teacher gives directions?,,6b. In how many of your classes at this school do YOU feel most students follow the rules in class?,,6c. In how many of your classes at this school do YOU feel most students pay attention when they are supposed to?,,6d. In how many of your classes at this school do YOU feel most students work when they are supposed to?,,6e. In how many of your classes at this school do YOU feel most students behave well even when the teacher isn't watching?,,6f. In how many of your classes at this school do YOU feel most students feel it is important to come to school every day?,,6g. In how many of your classes at this school do YOU feel most students feel it is important to pay attention in class?,,6h. In how many of your classes at this school do YOU feel most students think doing homework is important?,,6i. In how many of your classes at this school do YOU feel most students try hard to get good grades?,,7a. I feel safe outside around this school.,,7b. I feel safe traveling between home and this school.,,"7c. I feel safe in the hallways, bathrooms, locker rooms, and cafeteria of this school.",,7d. I feel safe in my classes at this school.,,"8a. At this school students harass, bully or intimidate other students.",,"8b. At this school students harass, bully, or intimidate each other because of their race, religion, ethnicity, national origin, or citizenship/immigration status. ",,"8c. At this school students harass, bully, or intimidate each other because of their gender, gender identity, gender expression, or sexual orientation.",,"8d. At this school students harass, bully, or intimidate each other because of other differences, like disability or weight.",,"8e. At this school students harass, bully, or intimidate each other online (through mobile phones, social media, email, or other forms of electronic communication). ",,8f. At this school students get into physical fights.,,"8g. At this school students drink alcohol, use illegal drugs, or abuse prescription drugs while at school.",,8h. At this school there is gang activity.,,9a.This school provides guidance for the application process for high school.,,9b. This school educates families about the application/enrollment process for high school.,,"10a. Adults at this school (including teachers, administrators, counselors, and the principal) talk to me about what I plan to do after high school.",,"10b. Adults at this school (including teachers, administrators, counselors, and the principal) encourage me to continue my education after high school.",,"10c. Adults at this school (including teachers, administrators, counselors, and the principal) provide me with information about the college application process.",,"10d.  Adults at this school (including teachers, administrators, counselors, and the principal) help me plan for how to meet my future career goals. ",,"11a. Adults at this school (including teachers, administrators, counselors, and the principal) help me consider which colleges to apply to.",,"11b. Adults at this school (including teachers, administrators, counselors, and the principal) show me options for how to pay for college (scholarship, grants, loans, work study programs, etc.).",
10X442,"CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC, THE",99%,12%,88%,5%,95%,33%,67%,29%,71%,2%,98%,11%,89%,4%,96%,4%,96%,2%,98%,14%,86%,4%,96%,31%,69%,13%,87%,21%,79%,33%,67%,16%,84%,38%,62%,41%,59%,32%,68%,33%,67%,47%,53%,10%,90%,15%,85%,18%,82%,31%,69%,7%,93%,15%,85%,16%,84%,23%,77%,15%,85%,45%,55%,40%,60%,47%,53%,43%,57%,20%,80%,35%,65%,36%,64%,37%,63%,33%,67%,52%,48%,36%,64%,34%,66%,52%,48%,22%,78%,16%,84%,13%,87%,9%,91%,6%,94%,66%,34%,79%,21%,77%,23%,75%,25%,71%,29%,74%,26%,78%,22%,85%,15%,N/A,N/A,N/A,N/A,14%,86%,6%,94%,11%,89%,13%,87%,17%,83%,16%,84%
10X445,THE BRONX HIGH SCHOOL OF SCIENCE,90%,4%,96%,12%,88%,39%,61%,12%,88%,3%,97%,22%,78%,15%,85%,7%,93%,3%,97%,25%,75%,4%,96%,40%,60%,18%,82%,23%,77%,27%,73%,15%,85%,40%,60%,54%,46%,49%,51%,38%,62%,53%,47%,7%,93%,25%,75%,18%,82%,32%,68%,4%,96%,14%,86%,10%,90%,24%,76%,13%,87%,25%,75%,16%,84%,27%,73%,18%,82%,23%,77%,19%,81%,12%,88%,18%,82%,14%,86%,34%,66%,13%,87%,17%,83%,29%,71%,9%,91%,24%,76%,16%,84%,9%,91%,2%,98%,81%,19%,88%,12%,87%,13%,87%,13%,77%,23%,89%,11%,33%,67%,94%,6%,N/A,N/A,N/A,N/A,17%,83%,4%,96%,9%,91%,18%,82%,12%,88%,23%,77%
10X447,CRESTON ACADEMY,99%,13%,87%,12%,88%,28%,72%,42%,58%,6%,94%,19%,81%,7%,93%,8%,92%,4%,96%,22%,78%,8%,92%,25%,75%,11%,89%,11%,89%,27%,73%,13%,87%,26%,74%,29%,71%,19%,81%,21%,79%,42%,58%,7%,93%,20%,80%,16%,84%,30%,70%,8%,92%,18%,82%,26%,74%,22%,78%,12%,88%,36%,64%,35%,65%,42%,58%,14%,86%,13%,87%,36%,64%,39%,61%,35%,65%,33%,67%,53%,47%,36%,64%,31%,69%,38%,62%,20%,80%,24%,76%,15%,85%,9%,91%,7%,93%,65%,35%,75%,25%,80%,20%,63%,37%,74%,26%,73%,27%,91%,9%,87%,13%,7%,93%,7%,93%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10X459,EAST FORDHAM ACADEMY FOR THE ARTS,98%,14%,86%,17%,83%,41%,59%,59%,41%,15%,85%,19%,81%,9%,91%,12%,88%,3%,97%,20%,80%,9%,91%,28%,72%,16%,84%,20%,80%,35%,65%,14%,86%,32%,68%,37%,63%,26%,74%,31%,69%,44%,56%,9%,91%,12%,88%,16%,84%,27%,73%,13%,87%,14%,86%,25%,75%,30%,70%,15%,85%,39%,61%,42%,58%,51%,49%,45%,55%,16%,84%,35%,65%,35%,65%,37%,63%,29%,71%,49%,51%,33%,67%,26%,74%,40%,60%,17%,83%,29%,71%,18%,82%,18%,82%,12%,88%,35%,65%,54%,46%,58%,42%,43%,57%,59%,41%,33%,67%,73%,27%,58%,42%,6%,94%,7%,93%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10X477,MARBLE HILL HIGH SCHOOL FOR INTERNATIONAL STUDIES,95%,7%,93%,10%,90%,14%,86%,16%,84%,4%,96%,6%,94%,5%,95%,5%,95%,3%,97%,9%,91%,3%,97%,19%,81%,8%,92%,15%,85%,21%,79%,10%,90%,20%,80%,30%,70%,19%,81%,17%,83%,38%,62%,5%,95%,14%,86%,9%,91%,14%,86%,4%,96%,7%,93%,12%,89%,12%,88%,6%,94%,30%,70%,31%,69%,38%,62%,22%,78%,14%,86%,15%,85%,12%,88%,13%,87%,13%,87%,28%,72%,14%,86%,12%,88%,21%,79%,11%,89%,13%,87%,9%,91%,8%,92%,3%,97%,77%,23%,83%,17%,82%,18%,81%,19%,83%,17%,83%,17%,88%,12%,85%,15%,N/A,N/A,N/A,N/A,7%,93%,4%,96%,5%,95%,5%,95%,6%,94%,8%,92%
10X503,WALTON YABC,50%,20%,80%,23%,77%,14%,86%,13%,87%,8%,92%,12%,88%,10%,90%,11%,89%,7%,93%,20%,80%,10%,90%,30%,70%,12%,88%,23%,77%,35%,65%,14%,86%,24%,76%,32%,68%,23%,77%,20%,80%,33%,67%,5%,95%,18%,82%,11%,89%,15%,85%,8%,92%,9%,91%,23%,77%,12%,88%,13%,88%,48%,52%,51%,49%,47%,53%,35%,65%,17%,83%,27%,73%,27%,73%,32%,68%,23%,77%,24%,76%,33%,67%,27%,73%,45%,55%,20%,80%,12%,88%,15%,85%,8%,92%,11%,89%,86%,14%,85%,15%,87%,13%,89%,11%,89%,11%,89%,11%,89%,11%,86%,14%,N/A,N/A,N/A,N/A,11%,89%,8%,92%,12%,88%,12%,88%,13%,87%,12%,88%
10X504,KENNEDY YABC,59%,2%,98%,2%,98%,2%,98%,5%,95%,0%,100%,2%,98%,0%,100%,2%,98%,0%,100%,5%,95%,0%,100%,8%,92%,2%,98%,6%,94%,5%,95%,5%,95%,3%,97%,5%,95%,5%,95%,5%,95%,8%,92%,2%,98%,2%,98%,2%,98%,3%,97%,2%,98%,2%,98%,0%,100%,3%,97%,2%,98%,17%,83%,17%,83%,20%,80%,19%,81%,5%,95%,8%,92%,6%,94%,6%,94%,3%,97%,6%,94%,8%,92%,6%,94%,8%,92%,3%,97%,2%,98%,2%,98%,2%,98%,2%,98%,88%,13%,91%,9%,91%,9%,89%,11%,89%,11%,88%,13%,91%,9%,89%,11%,N/A,N/A,N/A,N/A,2%,98%,2%,98%,2%,98%,2%,98%,2%,98%,0%,100%
10X524,CROTONA INTERNATIONAL HIGH SCHOOL,87%,5%,95%,5%,95%,6%,94%,11%,89%,2%,98%,1%,99%,2%,98%,3%,97%,2%,98%,4%,96%,1%,99%,10%,90%,4%,96%,7%,93%,8%,92%,5%,95%,5%,95%,9%,91%,6%,94%,6%,94%,11%,89%,5%,95%,5%,95%,4%,96%,10%,90%,3%,97%,4%,96%,8%,92%,8%,92%,5%,95%,9%,91%,8%,92%,11%,89%,5%,95%,5%,95%,9%,91%,10%,90%,7%,93%,7%,93%,12%,88%,5%,95%,5%,95%,5%,95%,6%,94%,9%,91%,6%,94%,5%,95%,3%,97%,83%,17%,88%,12%,86%,14%,88%,12%,88%,12%,83%,17%,90%,10%,89%,11%,N/A,N/A,N/A,N/A,5%,95%,4%,96%,3%,97%,3%,97%,3%,97%,3%,97%
10X546,BRONX THEATRE HIGH SCHOOL,84%,38%,62%,34%,66%,41%,59%,46%,54%,13%,87%,18%,82%,14%,86%,12%,88%,12%,88%,30%,70%,14%,86%,33%,67%,19%,81%,30%,70%,35%,65%,28%,72%,34%,66%,38%,63%,28%,72%,32%,68%,40%,60%,28%,72%,29%,71%,25%,75%,32%,68%,19%,81%,25%,75%,30%,70%,38%,63%,23%,77%,49%,51%,37%,63%,42%,58%,35%,65%,33%,67%,46%,54%,39%,61%,41%,59%,37%,63%,42%,58%,47%,53%,41%,59%,46%,54%,40%,60%,34%,66%,27%,73%,24%,76%,19%,81%,52%,48%,60%,40%,55%,45%,58%,42%,56%,44%,50%,50%,58%,42%,60%,40%,N/A,N/A,N/A,N/A,33%,67%,25%,75%,23%,77%,27%,73%,29%,71%,30%,70%
10X549,DISCOVERY HIGH SCHOOL,39%,45%,55%,45%,55%,45%,55%,48%,52%,9%,91%,21%,79%,10%,90%,7%,93%,6%,94%,37%,63%,6%,94%,31%,69%,16%,84%,23%,77%,33%,67%,16%,84%,43%,57%,37%,63%,34%,66%,33%,67%,54%,46%,13%,87%,22%,78%,16%,84%,32%,68%,11%,89%,22%,78%,26%,74%,44%,56%,29%,71%,46%,54%,30%,70%,44%,56%,25%,75%,26%,74%,44%,56%,36%,64%,42%,58%,32%,68%,51%,49%,42%,58%,36%,64%,49%,51%,28%,72%,25%,75%,20%,80%,24%,76%,11%,89%,53%,47%,64%,36%,67%,33%,64%,36%,62%,38%,40%,60%,52%,48%,58%,42%,N/A,N/A,N/A,N/A,24%,76%,10%,90%,19%,81%,19%,81%,21%,79%,21%,79%
10X565,HIGH SCHOOL FOR ENERGY AND TECHNOLOGY,80%,20%,80%,18%,82%,27%,73%,35%,65%,9%,91%,16%,84%,9%,91%,9%,91%,5%,95%,22%,78%,8%,92%,36%,64%,20%,80%,24%,76%,35%,65%,23%,77%,32%,68%,39%,61%,30%,70%,32%,68%,43%,57%,16%,84%,15%,85%,19%,81%,24%,76%,11%,89%,18%,82%,20%,80%,25%,75%,17%,83%,45%,55%,36%,64%,44%,56%,36%,64%,30%,70%,33%,67%,36%,64%,33%,67%,31%,69%,45%,55%,37%,63%,32%,68%,45%,55%,29%,71%,19%,81%,14%,86%,16%,84%,10%,90%,55%,45%,61%,39%,64%,36%,60%,40%,63%,37%,53%,47%,71%,29%,70%,30%,N/A,N/A,N/A,N/A,16%,84%,12%,88%,12%,88%,16%,84%,15%,85%,16%,84%
10X668,DEWITT CLINTON CAMPUS YABC,61%,6%,94%,10%,90%,6%,94%,6%,94%,13%,88%,3%,97%,6%,94%,3%,97%,5%,95%,6%,94%,3%,97%,16%,84%,19%,81%,14%,86%,19%,81%,17%,83%,18%,82%,19%,81%,13%,87%,18%,82%,26%,74%,8%,92%,3%,97%,11%,89%,19%,81%,8%,92%,8%,92%,11%,89%,8%,92%,5%,95%,22%,78%,27%,73%,24%,76%,24%,76%,16%,84%,24%,76%,18%,82%,17%,83%,17%,83%,25%,75%,14%,86%,16%,84%,29%,71%,17%,83%,16%,84%,16%,84%,16%,84%,14%,86%,85%,15%,90%,10%,85%,15%,87%,13%,86%,14%,89%,11%,82%,18%,87%,13%,N/A,N/A,N/A,N/A,5%,95%,13%,87%,11%,89%,11%,89%,15%,85%,15%,85%
10X696,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,97%,18%,82%,22%,78%,3%,97%,7%,93%,4%,96%,19%,81%,24%,76%,4%,96%,2%,98%,24%,76%,3%,97%,30%,70%,15%,85%,17%,83%,25%,75%,14%,86%,35%,65%,42%,58%,38%,62%,31%,69%,42%,58%,9%,91%,18%,82%,28%,72%,39%,61%,6%,94%,18%,82%,14%,86%,16%,84%,9%,91%,17%,83%,10%,90%,17%,83%,34%,66%,26%,74%,14%,86%,9%,91%,14%,86%,11%,89%,28%,72%,12%,88%,12%,88%,21%,79%,5%,95%,4%,96%,5%,95%,3%,97%,2%,98%,87%,13%,90%,10%,91%,9%,92%,8%,90%,10%,95%,5%,57%,43%,95%,5%,N/A,N/A,N/A,N/A,20%,80%,5%,95%,15%,85%,26%,74%,21%,79%,32%,68%
11X019,P.S. 019 JUDITH K. WEISS,98%,41%,59%,37%,63%,65%,35%,46%,54%,9%,91%,29%,71%,9%,91%,3%,97%,5%,95%,33%,67%,8%,92%,37%,63%,10%,90%,19%,81%,37%,63%,12%,88%,37%,63%,43%,57%,24%,76%,37%,63%,52%,48%,12%,88%,23%,77%,21%,79%,44%,56%,9%,91%,21%,79%,27%,73%,44%,56%,23%,77%,52%,48%,60%,40%,64%,36%,46%,54%,29%,71%,35%,65%,34%,66%,36%,64%,33%,67%,60%,40%,39%,61%,31%,69%,43%,57%,21%,79%,11%,89%,9%,91%,16%,84%,9%,91%,49%,51%,71%,29%,62%,38%,55%,45%,58%,42%,56%,44%,90%,10%,88%,12%,18%,82%,15%,85%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11X083,P.S. 083 DONALD HERTZ,93%,14%,86%,16%,84%,51%,49%,62%,38%,9%,91%,18%,82%,7%,93%,13%,87%,8%,92%,22%,78%,9%,91%,31%,69%,12%,88%,14%,86%,29%,71%,13%,87%,31%,69%,31%,69%,22%,78%,25%,75%,43%,57%,9%,91%,27%,73%,15%,85%,28%,72%,13%,87%,17%,83%,22%,78%,28%,72%,23%,77%,47%,53%,46%,54%,53%,47%,36%,64%,17%,83%,37%,63%,35%,65%,38%,62%,27%,73%,52%,48%,35%,65%,29%,71%,39%,61%,22%,78%,27%,73%,19%,81%,22%,78%,11%,89%,42%,58%,62%,38%,67%,33%,60%,40%,56%,44%,29%,71%,76%,24%,69%,31%,9%,91%,9%,91%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11X089,P.S. 089 BRONX,95%,3%,97%,2%,98%,9%,91%,21%,79%,3%,97%,1%,99%,2%,98%,2%,98%,1%,99%,4%,96%,1%,99%,13%,87%,4%,96%,5%,95%,10%,90%,2%,98%,12%,88%,17%,83%,8%,92%,11%,89%,25%,75%,1%,99%,6%,94%,4%,96%,14%,86%,2%,98%,5%,95%,5%,95%,14%,86%,3%,97%,21%,79%,24%,76%,34%,66%,9%,91%,8%,92%,15%,85%,15%,85%,18%,82%,13%,87%,43%,57%,10%,90%,9%,91%,16%,84%,7%,93%,6%,94%,6%,94%,6%,94%,1%,99%,82%,18%,90%,10%,88%,12%,85%,15%,84%,16%,85%,15%,99%,1%,94%,6%,1%,99%,2%,98%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11X127,J.H.S. 127 THE CASTLE HILL,90%,14%,86%,17%,83%,56%,44%,60%,40%,10%,90%,13%,87%,7%,93%,10%,90%,5%,95%,19%,81%,7%,93%,38%,62%,15%,85%,21%,79%,33%,67%,19%,81%,32%,68%,36%,64%,30%,70%,30%,70%,44%,56%,10%,90%,17%,83%,18%,82%,39%,61%,12%,88%,18%,82%,19%,81%,28%,72%,15%,85%,45%,55%,46%,54%,53%,47%,35%,65%,19%,81%,40%,60%,41%,59%,42%,58%,35%,65%,56%,44%,34%,66%,33%,67%,41%,59%,23%,77%,22%,78%,14%,86%,19%,81%,12%,88%,36%,64%,58%,42%,60%,40%,54%,46%,47%,53%,35%,65%,79%,21%,76%,24%,7%,93%,10%,90%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11X144,J.H.S. 144 MICHELANGELO,91%,16%,84%,14%,86%,26%,74%,49%,51%,6%,94%,11%,89%,7%,93%,6%,94%,4%,96%,13%,87%,5%,95%,15%,85%,6%,94%,7%,93%,17%,83%,9%,91%,14%,86%,17%,83%,10%,90%,13%,87%,23%,77%,7%,93%,11%,89%,13%,88%,17%,83%,8%,92%,12%,88%,11%,89%,24%,76%,13%,87%,26%,74%,24%,76%,28%,72%,24%,76%,5%,95%,36%,64%,34%,66%,32%,68%,24%,76%,49%,51%,26%,74%,23%,77%,29%,71%,13%,87%,18%,82%,11%,89%,15%,85%,8%,92%,56%,44%,74%,26%,72%,28%,58%,42%,62%,38%,39%,61%,88%,12%,75%,25%,8%,92%,8%,92%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11X175,P.S. 175 CITY ISLAND,98%,37%,63%,35%,65%,30%,70%,47%,53%,10%,90%,31%,69%,13%,87%,9%,91%,8%,92%,35%,65%,9%,91%,23%,77%,15%,85%,19%,81%,41%,59%,14%,86%,31%,69%,36%,64%,23%,77%,29%,71%,32%,68%,19%,81%,19%,81%,20%,80%,27%,73%,13%,87%,19%,81%,22%,78%,30%,70%,21%,79%,42%,58%,33%,67%,44%,56%,35%,65%,26%,74%,43%,57%,38%,62%,40%,60%,36%,64%,58%,42%,42%,58%,39%,61%,50%,50%,27%,73%,9%,91%,8%,92%,8%,92%,3%,97%,60%,40%,73%,27%,70%,30%,65%,35%,72%,28%,63%,37%,84%,16%,77%,23%,17%,83%,21%,79%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11X180,M.S. 180 DR. DANIEL HALE WILLIAMS,93%,14%,86%,12%,88%,60%,40%,68%,32%,8%,92%,27%,73%,13%,87%,11%,89%,7%,93%,28%,72%,12%,88%,33%,67%,12%,88%,18%,82%,36%,64%,18%,82%,44%,56%,40%,60%,33%,67%,35%,65%,54%,46%,14%,86%,19%,81%,31%,69%,48%,52%,19%,81%,24%,76%,26%,74%,37%,63%,23%,77%,38%,62%,34%,66%,43%,57%,26%,74%,21%,79%,54%,46%,52%,48%,48%,52%,44%,56%,69%,31%,47%,53%,47%,53%,55%,45%,33%,67%,29%,71%,21%,79%,21%,79%,13%,87%,39%,61%,67%,33%,62%,38%,49%,51%,50%,50%,31%,69%,83%,17%,69%,31%,7%,93%,9%,91%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11X181,I.S. 181 PABLO CASALS,93%,9%,91%,11%,89%,41%,59%,47%,53%,8%,92%,19%,81%,7%,93%,12%,88%,8%,92%,20%,80%,9%,91%,16%,84%,6%,94%,10%,90%,20%,80%,10%,90%,21%,79%,25%,75%,16%,84%,22%,78%,40%,60%,5%,95%,16%,84%,24%,76%,38%,62%,16%,84%,17%,83%,14%,86%,27%,73%,15%,85%,21%,79%,19%,81%,24%,76%,18%,82%,12%,88%,35%,65%,32%,68%,29%,71%,28%,72%,48%,52%,30%,70%,26%,74%,43%,57%,18%,82%,16%,84%,12%,88%,18%,82%,6%,94%,51%,49%,69%,31%,69%,31%,58%,42%,65%,35%,47%,53%,89%,11%,82%,18%,6%,94%,7%,93%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11X194,P.S./M.S. 194,97%,23%,77%,19%,81%,24%,76%,45%,55%,3%,97%,11%,89%,5%,95%,6%,94%,3%,97%,14%,86%,6%,94%,28%,72%,10%,90%,10%,90%,23%,77%,10%,90%,24%,76%,29%,71%,19%,81%,21%,79%,37%,63%,6%,94%,17%,83%,11%,89%,20%,80%,6%,94%,12%,88%,15%,85%,23%,77%,16%,84%,43%,57%,45%,55%,53%,47%,27%,73%,14%,86%,32%,68%,29%,71%,33%,67%,26%,74%,52%,48%,30%,70%,27%,73%,34%,66%,22%,78%,18%,82%,11%,89%,12%,88%,5%,95%,50%,50%,68%,32%,72%,28%,64%,36%,63%,37%,58%,42%,82%,18%,81%,19%,10%,90%,11%,89%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11X249,BRONX HEALTH SCIENCES HIGH SCHOOL,93%,71%,29%,68%,32%,39%,61%,33%,67%,16%,84%,21%,79%,10%,90%,13%,87%,10%,90%,40%,60%,17%,83%,41%,59%,20%,80%,36%,64%,35%,65%,34%,66%,61%,39%,62%,38%,52%,48%,53%,47%,77%,23%,22%,78%,42%,58%,40%,60%,48%,52%,20%,80%,33%,67%,28%,72%,49%,51%,26%,74%,48%,52%,29%,71%,40%,60%,36%,64%,34%,66%,50%,50%,44%,56%,43%,57%,39%,61%,58%,42%,41%,59%,38%,62%,50%,50%,35%,65%,33%,67%,24%,76%,13%,88%,12%,88%,69%,31%,79%,21%,79%,21%,73%,27%,74%,26%,78%,22%,88%,13%,83%,17%,N/A,N/A,N/A,N/A,23%,77%,15%,85%,10%,90%,22%,78%,16%,84%,15%,85%
11X253,BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION ARTS,61%,8%,92%,7%,93%,18%,82%,22%,78%,4%,96%,9%,91%,4%,96%,3%,97%,2%,98%,8%,92%,1%,99%,14%,86%,6%,94%,9%,91%,19%,81%,11%,89%,15%,85%,17%,83%,10%,90%,14%,86%,18%,82%,7%,93%,9%,91%,8%,92%,14%,86%,6%,94%,6%,94%,13%,87%,12%,88%,11%,89%,30%,70%,22%,78%,29%,71%,20%,80%,16%,84%,30%,70%,28%,72%,26%,74%,21%,79%,33%,67%,25%,75%,21%,79%,30%,70%,23%,77%,17%,83%,14%,86%,12%,88%,9%,91%,65%,35%,72%,28%,71%,29%,73%,27%,69%,31%,41%,59%,55%,45%,56%,44%,N/A,N/A,N/A,N/A,8%,92%,7%,93%,6%,94%,6%,94%,5%,95%,4%,96%
11X265,BRONX LAB SCHOOL,49%,21%,79%,17%,83%,40%,60%,37%,63%,8%,92%,18%,82%,11%,89%,10%,90%,7%,93%,31%,69%,11%,89%,32%,68%,14%,86%,27%,73%,35%,65%,17%,83%,27%,73%,32%,68%,22%,78%,27%,73%,33%,67%,27%,73%,17%,83%,27%,73%,25%,75%,8%,92%,17%,83%,27%,73%,29%,71%,32%,68%,39%,61%,34%,66%,38%,62%,32%,68%,22%,78%,41%,59%,43%,57%,37%,63%,31%,69%,44%,56%,39%,61%,37%,63%,45%,55%,31%,69%,36%,64%,22%,78%,18%,82%,10%,90%,59%,41%,71%,29%,69%,31%,68%,32%,73%,27%,54%,46%,59%,41%,67%,33%,N/A,N/A,N/A,N/A,18%,82%,10%,90%,15%,85%,18%,82%,15%,85%,19%,81%
11X270,ACADEMY FOR SCHOLARSHIP AND ENTREPRENEURSHIP: A COLLEGE BOARD SCHOOL,82%,35%,65%,33%,67%,49%,51%,63%,37%,19%,81%,28%,72%,21%,79%,15%,85%,9%,91%,39%,61%,14%,86%,41%,59%,21%,79%,35%,65%,40%,60%,30%,70%,38%,62%,49%,51%,41%,59%,43%,57%,55%,45%,28%,72%,25%,75%,35%,65%,43%,57%,20%,80%,26%,74%,31%,69%,44%,56%,29%,71%,51%,49%,37%,63%,48%,52%,34%,66%,29%,71%,55%,45%,52%,48%,51%,49%,53%,47%,57%,43%,51%,49%,46%,54%,55%,45%,44%,56%,29%,71%,23%,77%,30%,70%,18%,82%,41%,59%,60%,40%,60%,40%,55%,45%,57%,43%,36%,64%,64%,36%,69%,31%,N/A,N/A,N/A,N/A,25%,75%,17%,83%,19%,81%,25%,75%,25%,75%,27%,73%
11X275,HIGH SCHOOL OF COMPUTERS AND TECHNOLOGY,84%,23%,77%,25%,75%,44%,56%,47%,53%,7%,93%,17%,83%,7%,93%,7%,93%,3%,97%,29%,71%,5%,95%,44%,56%,17%,83%,26%,74%,42%,58%,24%,76%,43%,57%,50%,50%,37%,63%,40%,60%,61%,39%,22%,78%,20%,80%,21%,79%,34%,66%,10%,90%,21%,79%,29%,71%,36%,64%,28%,72%,57%,43%,44%,56%,52%,48%,66%,34%,30%,70%,46%,54%,48%,52%,46%,54%,42%,58%,68%,32%,51%,49%,47%,53%,60%,40%,43%,57%,39%,61%,23%,77%,29%,71%,12%,88%,51%,49%,65%,35%,68%,32%,66%,34%,65%,35%,33%,67%,53%,47%,59%,41%,N/A,N/A,N/A,N/A,11%,89%,7%,93%,9%,91%,12%,88%,14%,86%,10%,90%
11X287,NORTH BRONX SCHOOL OF EMPOWERMENT,72%,35%,65%,35%,65%,78%,22%,85%,15%,20%,80%,30%,70%,14%,86%,19%,81%,12%,88%,27%,73%,19%,81%,43%,57%,19%,81%,26%,74%,43%,57%,21%,79%,49%,51%,47%,53%,31%,69%,39%,61%,61%,39%,18%,82%,25%,75%,28%,72%,51%,49%,24%,76%,25%,75%,31%,69%,46%,54%,42%,58%,53%,47%,39%,61%,49%,51%,43%,57%,24%,76%,53%,47%,54%,46%,56%,44%,48%,52%,71%,29%,50%,50%,45%,55%,59%,41%,34%,66%,48%,52%,36%,64%,38%,62%,20%,80%,24%,76%,54%,46%,50%,50%,35%,65%,44%,56%,12%,88%,62%,38%,59%,41%,16%,84%,21%,79%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
